palabra,frecuencia
potentado,5
potentados,1
potentísimo,3
potes,1
potestad,12
potestades,4
potingues,9
potitos,7
potra,2
potras,1
potreros,4
potrillo,2
potro,12
potros,6
potu,1
poute,1
poyo,5
poza,2
pozal,1
pozas,1
pozo,93
pozos,24
poética,52
practicante,3
practicantes,31
practicidad,3
practicismo,1
pradera,20
praderas,18
pradería,1
pradillos,1
prado,38
prados,17
pragmatismo,22
pragmatistas,1
pragmática,29
pragmático,30
pragmáticos,8
praguenses,2
praliné,1
prankfurts,1
praxis,10
pre,7
preacuerdo,3
prearación,1
preautonomía,1
preaviso,3
prebeligerancia,1
prebenda,1
prebendas,13
preboste,6
prebostes,2
precalentamiento,1
precampaña,3
precariedad,20
precariedades,3
precarización,2
precauciones,53
precaución,54
precedencia,1
precedencias,1
precedente,70
precedentes,79
precepto,23
preceptor,5
preceptora,2
preceptores,1
preceptos,31
preces,1
precesión,2
precio,406
precios,199
preciosa,61
preciosas,48
preciosidad,1
preciosismo,3
precipicio,16
precipicios,5
precipitaciones,46
precipitación,65
precipitada,15
precipitado,31
precipitados,9
precisiones,22
precisión,202
preciso,370
precisos,48
precocidad,8
precocísimo,1
preconcepciones,1
precontrato,1
precuación,1
precursor,26
precursora,10
precursoras,4
precursores,19
predador,3
predadoras,1
predadores,9
predecesor,7
predecesora,1
predecesoras,2
predecesores,15
predectibilidad,1
predestinación,7
predestinados,4
predeterminación,4
predicaciones,1
predicación,10
predicado,11
predicador,15
predicadores,13
predicados,4
predicamento,4
predicciones,15
predicción,22
predición,1
predilecciones,2
predilección,14
predio,2
predios,2
predisposiciones,2
predisposición,21
predominio,41
preeminencia,9
preeminencias,1
preeminencía,1
preexistencia,1
prefecto,15
prefectos,2
prefectura,1
preferencia,51
preferencias,48
prefiguración,2
prefijo,4
prefijos,2
pregonera,1
pregonero,9
pregoneros,2
pregunta,654
preguntador,1
preguntas,302
preguntitas,1
preguntoneos,1
preguntones,2
preguntón,1
pregón,13
prehistoria,16
prejuicio,18
prejuicios,82
prelación,2
prelado,14
prelados,6
preliminar,16
preliminares,18
preludio,12
preludios,2
prematuridad,1
premeditación,12
premiada,4
premiadas,1
premiado,13
premiados,6
premier,5
premio,190
premios,81
premisa,27
premisas,45
premolar,1
premolares,2
premoniciones,5
premonición,16
premoriencia,1
premura,12
premuras,1
prenda,60
prendas,53
prendedor,2
prendedores,3
prendido,19
prendidos,9
prendimiento,2
preneandertalianos,1
prensa,624
prensado,3
prenuncio,1
preocupaciones,69
preocupación,178
preocupamme,1
preorgasmia,2
prepa,1
preparacion,1
preparaciones,3
preparación,144
preparada,59
preparado,163
preparador,5
preparadores,2
preparados,51
preparativo,1
preparativos,42
preparque,1
preponderancia,16
preposiciones,3
preposición,1
prepotencia,28
preproinsulina,1
prepucio,4
prepucios,3
prerrafaelista,4
prerrespiración,3
prerrogativa,6
prerrogativas,9
pres,1
presa,111
presagio,20
presagios,13
presalida,1
presapiens,2
presas,35
presbiacusia,1
presbiterio,4
presbítero,27
presbíteros,1
presciencia,1
prescindibilidad,1
prescripciones,4
prescripción,11
preselección,1
presencia,926
presencias,21
presentaciones,16
presentación,138
presentado,149
presentador,7
presentadora,5
presentadoras,2
presentadores,13
presentadorta,1
presentados,27
presente,467
presentes,177
presentimiento,20
presentimientos,7
presentárnolo,1
preservación,17
preservadora,1
preservativo,19
preservativos,22
presidencia,136
presidencialismo,1
presidencias,4
president,5
presidenta,33
presidente,1407
presidentes,60
presidiaria,1
presidiario,6
presidiarios,6
presidio,6
presidios,2
presilla,2
presillas,1
presiones,85
presión,383
preso,62
presos,103
presque,1
pressing,2
prestaciones,34
prestación,21
prestador,2
prestamista,1
prestamistas,2
prestancia,15
prestatarios,2
preste,11
presteza,12
prestidigitaciones,1
prestidigitación,1
prestidigitador,11
prestidigitadora,1
prestidigitadores,1
prestigio,189
prestigionso,1
prestigios,4
presumidos,2
presunciones,4
presunción,29
presuntuosidad,1
presuntuoso,7
presuntuosos,1
presuposición,1
presupuesto,152
presupuestos,86
presura,1
presurización,1
pretemporada,6
pretendiente,19
pretendientes,18
pretensiones,67
pretensión,84
pretenso,1
preterición,1
pretexto,98
pretextos,18
pretil,12
pretiles,2
pretor,2
pretorianismo,1
pretoriano,1
pretorianos,1
pretratamiento,1
pretérito,19
pretéritos,5
preux,6
prevalencia,12
prevaricación,11
prevenciones,7
prevención,65
previo,84
previos,44
previsiones,62
previsión,62
previsor,2
previsora,4
previsores,4
prez,1
preámbulo,25
preámbulos,14
preñado,10
preñez,5
priesa,2
prietita,1
prima,136
primacía,17
primacías,1
primado,22
primal,8
primales,4
primario,23
primarios,28
primas,51
primate,5
primates,24
primavera,246
primaveras,9
primera,2380
primeras,473
primerito,1
primerizo,10
primerísimo,2
primerísimos,1
primicia,7
primicias,4
primitiva,66
primitivismo,6
primitivo,74
primitivos,39
primitos,1
primo,97
primogenitura,2
primogénita,4
primogénitas,1
primogénito,19
primogénitos,3
primor,16
primores,5
primos,42
primum,3
primíparas,2
princesa,83
princesas,25
princesita,2
princesona,2
principado,7
principados,2
principal,532
principales,268
principe,5
principes,5
principiante,7
principiantes,2
principio,614
principios,291
principito,3
principitos,1
pringado,5
pringao,3
pringue,3
prior,12
priora,3
priores,1
prioridad,39
prioridades,21
prisa,221
prisas,52
prisionera,13
prisioneras,2
prisionero,37
prisioneros,65
prisiones,22
prisión,164
prisma,10
prismas,4
prismáticos,23
privacidad,10
privacidades,1
privacion,1
privaciones,7
privación,18
privada,257
privadas,118
privado,169
privados,77
privadísima,1
privanza,3
privatizaciones,2
privatización,9
privilegiados,45
privilegio,93
privilegios,57
pro,21
proa,48
proas,1
probabilidad,88
probabilidades,59
probador,4
probadores,4
probanza,1
probanzas,2
probatura,1
probe,1
probeta,16
probetas,5
probidad,5
problema,1177
problemas,1151
problematicidad,7
problematizadores,1
problemita,1
problemitas,2
problemática,58
problemáticas,10
problemón,4
procacidad,6
procacidades,1
procarboxipeptidasas,6
procedencia,63
procedencias,3
proceder,83
procederes,1
procedimiento,177
procedimientos,105
procesada,11
procesado,25
procesador,16
procesadora,1
procesadores,6
procesados,45
procesamiento,19
procesamientos,1
procesionaria,1
procesionarias,1
procesiones,33
procesión,74
proceso,939
procesos,274
proclama,36
proclamaciones,5
proclamación,7
proclamas,15
proclividad,5
proclividades,1
procreación,11
procura,36
procurador,11
procuradores,13
procónsul,2
procónsules,1
prodigalidad,2
prodigio,59
prodigios,26
produccción,1
producciones,15
producción,403
productividad,38
producto,372
productor,46
productora,21
productoras,23
productores,45
productos,400
proenzimas,4
proespañoles,1
proeza,14
proezas,15
profana,4
profanaciones,2
profanación,5
profanador,1
profanadora,1
profanadores,1
profano,11
profanos,15
profe,6
profecía,14
profecías,12
profesionalidad,26
profesionalismo,6
profesionalización,7
profesiones,24
profesionistas,2
profesión,195
profeso,4
profesor,438
profesora,54
profesorado,15
profesoras,4
profesores,137
profeta,33
profetas,23
profetisa,1
profilaxis,6
profundidad,121
profundidades,45
profundización,5
profundo,261
profundos,60
profusión,16
progama,1
progenie,11
progenitor,21
progenitora,2
progenitoras,2
progenitores,25
progenitura,2
progesterona,3
prognatismo,2
prognosis,1
program,3
programa,519
programaciones,5
programación,77
programador,7
programadores,5
programas,331
programitas,1
progre,10
progres,6
progresismo,14
progresista,70
progresistas,50
progresividad,4
progresión,24
progreso,169
progresos,47
progressus,1
progresías,1
prohibiciones,13
prohibicionistas,2
prohibición,65
prohombre,2
prohombres,2
proinsulina,2
prolactina,3
prole,20
prolegómeno,2
prolegómenos,4
proletaria,12
proletariado,26
proletarias,5
proletario,11
proletarios,5
proletarización,1
proliferación,45
prolijidad,4
prolina,1
prologuillo,1
prologuistas,1
prolonga,28
prolongacion,1
prolongaciones,9
prolongación,41
prolongadores,1
prolucha,1
promedio,37
promedios,2
promelitina,1
promesa,106
promesas,106
prometedor,26
prometedora,12
prometedoras,11
prometedores,7
prometeísmo,1
prometida,32
prometidas,4
prometido,88
prometidos,2
prominencia,3
prominencias,2
promiscuidad,12
promiscuidades,1
promisión,1
promociones,10
promoción,95
promontorio,10
promontorios,2
promotion,1
promotor,17
promotores,18
promulgaciones,1
promulgación,7
pronombre,3
pronombres,3
prontitud,9
pronto,644
prontos,5
prontuario,4
pronuba,1
pronunciación,17
pronunciamiento,26
pronunciamientos,9
pronuncio,4
pronóstico,59
pronósticos,21
propagación,24
propagador,1
propagadores,1
propaganda,97
propagandas,2
propagandistas,4
propagatio,1
propano,2
propedéutica,1
propensión,29
propergol,2
propergoles,2
propiciador,1
propiciadora,2
propiciadores,1
propiedad,241
propiedades,162
propietaria,27
propietarias,8
propietario,98
propietarios,63
propileo,1
propileos,1
propina,19
propinas,6
propio,1431
propios,513
proporcion,2
proporcionalidad,5
proporciones,66
proporción,108
proposiciones,93
proposición,73
propriétaire,2
proproteasas,6
proproteínas,4
propuesta,190
propuestas,120
propugnador,1
propugnatorios,2
propulsa,1
propulsión,16
propulsor,12
propulsora,1
propulsoras,1
propulsores,4
propósito,286
propósitos,82
proqreso,1
prorrateo,2
pros,10
prosa,55
prosapia,5
prosas,5
prosaísmo,4
proscenio,1
proscripción,3
proscrito,10
proscritos,4
prosecución,1
proselitismo,5
proselitistas,1
prosista,2
prosistas,3
prosodia,3
prosopagnosia,2
prosopopeya,1
prosovietismo,4
prosoviéticos,10
prospecciones,3
prospección,4
prospectiva,2
prospectivas,1
prospecto,3
prospectos,7
prosperidad,42
prostaglandina,2
prostaglandinas,6
prostitución,64
prostituta,18
prostitutas,42
prostíbulo,14
prostíbulos,10
prosélitos,3
prota,1
protagonismo,80
protagonismos,4
protagonista,191
protagonistas,145
protaminas,1
proteasa,23
proteasas,34
protecciones,4
proteccionismo,10
proteccionismos,1
proteccionista,5
proteccionistas,7
protección,235
proteción,1
protector,29
protectora,34
protectorado,2
protectoras,14
protectores,11
protegida,30
protegido,67
protegidos,32
proteinas,1
proteolisis,18
protesta,152
protestante,19
protestantes,20
protestantismo,5
protestas,62
protestatarios,1
protesto,5
protestonas,1
protestones,1
protestos,1
proteína,96
proteínas,173
protocampeón,1
protociencia,1
protociencias,1
protocolo,55
protocolos,9
protomartir,1
protomártir,1
protones,51
protopadres,1
protoplasma,5
prototipo,46
prototipos,13
protoxinas,1
protozoo,3
protozoos,10
protrombina,1
protuberancia,2
protuberancias,6
protón,35
proud,1
provecho,52
provechos,1
proveedor,7
proveedora,4
proveedores,9
proveniencia,1
provenzal,3
proverbio,11
proverbios,6
providencia,25
providencialismo,1
providencias,1
provincia,118
provincial,39
provinciales,12
provinciana,13
provincianas,4
provincianismo,2
provinciano,14
provincianos,4
provincias,79
provisionalidad,10
provisiones,25
provisión,12
provitamina,1
provocaciones,6
provocación,39
provocador,17
provocadora,6
provocadoras,3
provocadores,8
proxeneta,4
proxenetas,2
proxenetismo,7
proximidad,70
proximidades,34
proyeccion,1
proyecciones,11
proyección,103
proyectil,28
proyectiles,25
proyecto,595
proyector,7
proyectores,6
proyectos,255
prudencia,91
prueba,578
pruebas,417
prurito,4
pruritos,5
prusiano,3
práctica,347
prácticas,155
práctico,126
prácticos,37
prédica,3
prédicas,4
prémios,2
présidence,1
préstamo,16
préstamos,19
prímulas,3
príncipe,132
príncipes,27
prócer,3
próceres,2
prófugo,6
prófugos,7
prójimo,59
prólogo,54
prólogos,3
prórroga,16
prórrogas,7
próspero,26
próstata,24
prótesis,40
pseudociencia,6
pseudomonas,9
pseudopacifistas,2
pseudopredicadores,1
pseudopsicólogos,1
pseudorrelación,1
pseudónimo,3
psi,2
psicoanalista,12
psicoanalistas,15
psicoanálisis,34
psicobiología,2
psicobiólogos,1
psicodrama,3
psicofisiólogo,1
psicofisiólogos,1
psicofármaco,2
psicofármacos,2
psicologismo,3
psicología,81
psicologías,1
psicologíá,3
psicometría,2
psicomotricidad,1
psicopatología,5
psicopatía,3
psicopatías,2
psicopedagogos,1
psicosis,16
psicoterapeuta,3
psicoterapeutas,3
psicoterapia,8
psicoterapias,1
psicoterapéutas,1
psicóloga,14
psicólogo,49
psicólogos,54
psicópata,9
psicópatas,6
psique,8
psiquiatra,67
psiquiatras,44
psiquiatría,20
psiquis,1
psiquismo,5
psiquiátrico,18
psiquiátricos,14
psitacosis,1
ptblicaciones,1
pterodáctilo,1
pterosaurio,3
pub,6
puber,1
pubertad,17
pubertinaje,1
pubilla,1
pubis,17
publicaciones,54
publicación,116
publicano,1
publicidad,311
publicidades,1
publicista,5
publicistas,3
publicitaria,64
publicitarias,34
publicitario,68
publicitarios,56
pubs,10
pucha,5
pucherazo,1
puchero,15
pucheros,9
pucho,2
pudibundes,1
pudibundez,3
pudines,1
pudor,53
pudores,1
pudridero,2
pueblecillos,1
pueblecito,19
pueblecitos,4
pueblito,3
pueblo,1304
pueblos,319
pueblucho,1
pueblín,2
puentazo,1
puente,200
puentecicos,1
puentecillo,2
puentecito,1
puentes,70
puerco,8
puercoespin,1
puercoespines,1
puercoespín,4
puercos,3
puerilidad,2
puerros,4
puerta,1557
puertas,352
puertecilla,7
puertecita,2
puertecitos,1
puertita,1
puerto,305
puertoniqueños,1
puertorriqueño,2
puertorriqueños,9
puertos,56
puesta,246
puestas,64
puestecillo,2
puestecillos,2
puesteros,1
puesto,991
puestos,300
puf,3
pufo,3
pufs,1
pugilato,1
pugna,52
pugnas,2
puja,6
pujadera,1
pujanza,11
pujolistas,1
pulcritud,13
pulga,10
pulgada,6
pulgadas,5
pulgar,41
pulgares,10
pulgas,27
pulgones,1
pulgón,2
pulidez,2
pulidor,1
pulla,2
pullas,2
pullover,2
pulmones,65
pulmonía,9
pulmonías,1
pulmón,61
pulpa,13
pulpas,1
pulpejos,2
pulpería,7
pulperías,2
pulpo,9
pulpos,4
pulque,2
pulsaciones,19
pulsación,2
pulsador,1
pulsating,2
pulsera,19
pulseras,20
pulsiones,6
pulsión,3
pulso,88
pulsor,1
pulsos,5
pulsómetro,1
pulverización,1
pulverizador,2
pulóver,5
puma,5
pumas,1
puna,6
punceladas,1
punción,2
pundonor,8
punk,9
punkys,1
punquitos,1
punta,232
puntada,2
puntadas,5
puntal,7
puntales,6
puntapié,12
puntapiés,2
puntas,61
puntazo,4
punteado,4
punteador,1
punteos,1
puntera,11
punteras,4
punterazo,2
puntero,5
puntería,11
puntica,1
puntilla,5
puntillas,41
puntita,1
puntito,6
puntitos,7
punto,1436
puntos,517
puntuaciones,9
puntuación,20
puntualidad,19
puntualizaciones,8
puntualización,6
punzada,22
punzadas,3
punzón,2
pupa,2
puparler,1
pupas,2
pupila,14
pupilas,60
pupilo,3
pupilos,9
pupitre,26
pupitres,10
pura,304
puras,28
purasangres,1
pureza,57
purezas,3
purga,10
purgaciones,1
purgante,3
purgantes,1
purgas,7
purgatorio,21
purificaciones,1
purificación,24
purificador,5
purificadora,2
purina,59
purio,1
purismo,3
puristas,2
puritana,14
puritanismo,9
puritano,2
puritanos,10
purito,2
purlado,1
puro,236
puros,61
purpurados,1
purpurina,4
purpurinas,2
purpúreas,1
purrela,1
puré,13
purísima,5
purísimas,2
purísimo,2
pus,9
pusilánime,9
pusilánimes,7
puta,118
putada,8
putadas,5
putas,59
putchs,1
puteo,1
putería,1
puterías,2
puterío,5
putica,1
putilla,2
putillas,3
putita,3
putitas,2
puto,9
putos,1
putrefacción,13
putter,1
putón,1
puya,1
puyas,3
puyazo,1
puzzle,16
puzzles,2
puñadas,4
puñadito,2
puñado,78
puñados,7
puñal,33
puñalada,16
puñaladas,10
puñales,8
puñalitos,1
puñao,1
puñeta,11
puñetas,20
puñetazo,30
puñetazos,13
puñetera,18
puñetero,9
puñito,2
puñitos,4
puño,80
puños,70
pábilos,1
pábulo,10
pág,31
página,178
páginas,368
págs,2
pájara,2
pájaras,1
pájaro,116
pájaros,174
pálpito,12
pálpitos,1
pámpanos,2
páncreas,16
pánfila,1
pánfilo,1
pánico,119
páramo,13
páramos,12
párpado,8
párpados,104
párrafo,52
párrafos,24
párroco,47
párrocos,4
párvulo,2
párvulos,1
páter,4
pátina,9
pécoras,1
péndulo,38
péndulos,2
pénsulas,1
péptido,1
péptidos,13
pérdida,285
pérdidas,87
pérfida,7
pérgola,5
pérgolas,1
pértica,1
pértiga,9
pértigas,4
pésame,11
pétalo,8
pétalos,35
péñolas,2
pícara,13
pícaras,3
pícaro,9
pícaros,7
pídola,1
pífanos,2
píldora,27
píldoras,18
pío,19
píos,5
pívot,16
pívots,8
píxeles,1
pócima,12
pócimas,5
pódium,1
póker,7
pólipo,1
pólipos,1
póliza,16
pólizas,13
pólvora,52
pólvoras,1
pómez,2
pómulo,8
pómulos,40
póquer,5
pórtico,12
pórticos,2
pósito,1
póster,11
pósters,1
púa,1
púas,18
púber,3
púberes,4
público,876
públicos,256
públieo,1
púgil,3
púgiles,2
púlpito,19
púlpitos,3
púlsar,17
púlsares,8
púrpura,24
púrpuras,1
pústula,1
pústulas,7
qasida,2
qasidas,1
qua,7
quanta,2
quantum,2
quark,45
quarks,43
quasar,1
quasi,2
quatrivio,4
quebracho,1
quebrada,25
quebradas,10
quebradero,3
quebraderos,12
quebrantamiento,2
quebranto,5
quebrantos,8
quebrazón,1
quechua,5
queda,893
quedas,23
quehacer,37
quehaceres,25
queimada,1
queja,73
quejas,54
quejica,2
quejido,11
quejidos,12
quejumbre,1
quelonios,1
quema,34
quemadero,2
quemado,47
quemadores,1
quemadura,3
quemaduras,13
quemas,4
quemazón,6
queratina,1
queratotomía,5
querella,40
querellados,1
querellantes,1
querellas,12
querencia,14
querencias,9
querer,295
querida,152
queridas,12
querido,389
queridos,45
queridísimo,3
quermés,1
queroseno,5
querubes,1
querubines,5
querubín,1
querógeno,1
quesadillas,2
quesería,1
quesillo,2
quesiqués,1
quesitos,1
queso,62
quesos,29
quetzal,1
quetzales,5
quicio,27
quicios,4
quid,14
quiebra,40
quiebras,4
quiebro,5
quiebros,2
quietismo,1
quietud,64
quijada,17
quijadas,5
quijera,1
quijotes,3
quijotismo,2
quilates,7
quilitos,1
quilla,3
quillas,1
quilo,1
quilombo,2
quilombos,2
quilos,1
quilómetros,1
quimera,18
quimeras,7
quimioprofiláxis,2
quimioterapia,24
quimioterapias,1
quimiotripsina,1
quimono,2
quimosina,1
quimotripsina,2
quina,5
quinarios,4
quincalla,4
quincallera,1
quincallero,1
quincallería,1
quince,306
quinceañera,1
quinceañeras,6
quinceañero,2
quinceañeros,1
quincena,7
quiniela,7
quinielas,24
quinielistas,1
quinientas,25
quinientos,60
quinina,5
quinquefolios,1
quinquenio,7
quinquenios,1
quinquis,1
quinqué,7
quinqués,2
quinta,107
quintaesencia,1
quintaesencias,1
quintales,1
quintas,15
quinteto,2
quintillas,1
quinto,92
quintos,10
quiosco,20
quioscos,7
quiosquero,1
quiosqueros,1
quiralidad,2
quiromancia,5
quiromantes,1
quirófano,35
quirófanos,5
quisicosas,2
quisque,5
quisquillas,1
quisquilloso,3
quisquillosos,2
quiste,2
quistes,2
quita,93
quitapesares,1
quitas,12
quitasol,4
quitasoles,1
quite,32
quites,1
quiteña,2
quitina,86
quitinas,2
quitinasas,2
quitosana,11
quitosoma,4
quitosomas,11
quásares,1
química,159
químicas,81
químico,66
químicos,105
quínolas,1
quíntuple,6
quórum,1
qwe,1
r,46
rabadilla,2
rabanera,1
rabanito,3
rabanitos,2
rabel,2
rabia,128
rabieta,6
rabietas,4
rabihorcados,2
rabillo,16
rabino,19
rabinos,5
rabiosa,12
rabioso,20
rabito,1
rabo,53
rabos,2
rabí,1
raccolta,1
raccolte,1
race,5
racha,28
rachas,10
racimo,7
racimos,16
racinguista,1
raciocinio,16
racionador,6
racional,101
racionales,34
racionalidad,56
racionalismo,20
racionalista,19
racionalistas,5
racionalizaciones,2
racionalización,12
racionalizador,1
racionamiento,17
racionamientos,1
racioncillas,1
raciones,17
racionista,1
racismo,29
racismos,1
racista,28
racistas,16
ración,37
rada,3
radar,41
radares,11
radas,2
radiaciones,46
radiación,115
radiactividad,24
radiador,9
radiadores,2
radicación,1
radical,173
radicales,96
radicalidad,15
radicalisimo,1
radicalismo,18
radicalismos,4
radicalizaciones,1
radicalización,14
radio,466
radioactividad,2
radioaficionado,3
radioaficionados,12
radioantena,1
radioastronomía,1
radiocasetes,1
radiocomunicación,1
radiodiagnóstico,1
radiodifusión,8
radioescucha,2
radioescuchas,1
radiofaro,1
radiofaros,2
radiofórmula,1
radiogoniómetro,1
radiografía,22
radiografías,19
radioinmunoensayo,1
radioisótopos,1
radiolina,1
radiología,10
radionucleido,1
radionúclidos,4
radios,28
radiosensibilidad,1
radiosonda,1
radiosondas,1
radiosondeos,1
radiotaxi,2
radiotelescopio,2
radiotelescopios,5
radiotelevisión,4
radioteléfono,2
radioteléfonos,1
radioterapia,5
radiotransmisor,1
radiotransmisores,1
radiólogo,3
radón,3
rafe,1
rafia,2
ragú,3
raices,2
raicillas,3
raids,1
raigambre,4
raigambres,1
railes,1
raja,6
rajada,4
rajadura,1
rajaduras,1
rajas,3
rajatabla,18
rajita,1
rajá,1
ralea,6
ralentización,1
ralentí,8
rali,1
rally,1
rallye,5
rallyes,1
rama,92
ramaje,7
ramajes,4
ramal,1
ramalazo,13
ramalazos,9
ramales,2
ramas,137
rambla,6
ramblas,21
ramera,9
rameras,6
ramificaciones,11
ramillas,1
ramillete,3
ramilletes,2
ramitas,4
ramito,2
ramo,49
ramones,1
ramos,49
rampa,12
rampas,13
ramplonería,6
